pH,TDS,Temperature,suitable
6.42571336452296,4552.0056922527365,18.213646948509712,0
6.944687717032459,3597.0886752434203,17.350132060669917,0
6.640870381161492,1612.0430049401757,34.405593627040375,0
8.207259598229525,2331.5526976315323,11.281347700917612,1
8.507923032130297,1380.107054809958,10.82845588149721,0
7.523110266172846,731.1962592052892,29.859755700893125,1
6.391291731596853,3988.2331141253617,18.23317244744334,0
7.268109727339228,649.9239474654075,15.988869962291245,1
7.427808046331138,2995.885736301966,5.986720239749542,0
6.84279298161392,1246.3090186207382,17.097847462352114,1
6.236321339713555,3052.7562044294664,6.564635133944515,0
8.901487784369463,2157.597578938,6.419871749621357,0
6.969990327761593,1956.0188029225183,9.788261096082048,0
8.413620069852195,2083.2287528968686,7.11008958434832,0
6.675321975632425,4394.775629056887,9.247194210100464,0
8.462100433784956,3268.210179227895,20.117118690320787,0
6.697896342405869,3376.518355216913,9.21659289293558,0
8.500439389373861,2448.8522241701617,16.816658011038154,0
7.365873935741446,987.2798376179695,6.46991835496265,0
7.690777595755051,3250.215106866565,34.24913621414399,0
7.709733429253859,944.9265710840334,11.492394808299212,1
6.748363427013491,1616.9637200258562,16.73891531646676,1
6.995990324535354,645.8647769285906,33.79771891984285,0
6.648127222571924,1813.4642999694606,28.55385815489701,1
6.38489519142192,1921.8953857892461,18.829751630710927,0
7.746543368112354,2572.572218150558,19.606722404939145,1
7.8704052152302735,2613.311955083524,27.136300148128957,1
6.045896898934959,4024.1181332709593,29.860618925196178,0
6.356058760276029,1793.171326180586,22.840429881310516,0
6.2517540191834335,3248.2363866578744,34.16898275674774,0
6.950857999730489,3092.432614086688,13.959561223068377,0
6.372965221522992,5177.529271494801,34.104205083634085,0
6.693453726188299,4065.8094787410587,11.365641889892924,0
6.947180085756129,3123.5391680890043,31.70469807166399,0
8.809493043665197,2788.8180891070087,6.709323046583508,0
7.854756048212991,1005.5732958017807,18.452242860609815,1
7.510784164540682,3208.6599639680394,14.812456300089877,0
6.8086905306594785,2246.173279116133,12.30311476586116,1
6.7541153951851065,767.3897709552316,32.069236400972414,0
6.3138631973858566,4721.864926113205,25.96471944468197,0
8.475177301999405,3471.3939783094515,24.860108752048554,0
8.18447094048458,1374.4390342682386,14.04365587552276,1
7.922627964235629,2232.1320852657677,26.18360077380093,1
7.762964735040706,670.2815395900413,7.734355622697649,0
6.544447694516856,3452.3825509166622,17.302560042149565,0
7.166855470064574,2567.1415829734624,18.19132637178248,1
6.525498400114175,4391.8670968563565,10.05506679799426,0
6.771626831306746,1458.2399590815403,34.396244039460264,0
6.530502180448373,1622.4997207477502,14.058852004422901,1
7.071673689068551,1533.0845182364803,21.95130268195043,1
6.5034511643529065,3027.203447633972,20.28157095990951,0
6.953535201442106,4934.580823364713,14.712589965569853,0
8.514396728100387,1743.8747118334354,34.63240565791611,0
6.4956382269249815,5424.407836689236,28.747494311185463,0
7.855061765025219,1604.9619276964916,7.234136184395947,0
6.728045468508818,572.780608253092,21.05798698516204,1
7.054541793681689,3379.1949102788153,16.03026487814669,0
6.37539637420273,5249.7139199292615,25.922345433816847,0
6.889536929456206,4490.50016647944,6.970760986556033,0
6.078701820068227,3342.225381781367,23.287075283031225,0
6.740462888241006,4382.493194582326,5.809983509154561,0
7.651372677224389,1715.8176531897434,15.139335041857198,1
6.297836324077799,4268.793042691067,11.062196068910799,0
6.51960285727644,3826.7062929812732,19.607094388440835,0
8.440806550401684,678.4096054333074,29.0415445552116,1
6.31187247983821,3651.1875227181836,18.872055301700737,0
6.721328840389425,3442.2563953803738,22.85492487626826,0
6.104403314057972,4622.2289926621725,7.437837710707837,0
6.626116222859513,3389.425302884437,29.734118384269177,0
6.539081138172639,4215.408611934727,29.996584714390792,0
6.143277173069831,1589.9238979114232,25.753186173432795,0
6.616495845341674,5355.581407761955,28.198481017865422,0
7.035537300442798,2723.995678962864,27.49394369941441,1
6.966083978723122,3604.819039667406,14.801559140668322,0
6.757803940084456,3288.337263028485,16.534374027723203,0
6.975527209464921,3156.4533224080205,21.712511687011524,0
6.874373291175188,4005.2477449921867,7.95332261897742,0
8.640863579570045,2218.3093450746674,27.032004035834724,0
7.892021674030007,860.7502928640107,34.8585869213215,0
6.496241664858083,4206.4107619624865,16.287632086632645,0
6.871014943171736,4365.902621023226,18.016985280331212,0
6.173253487507278,1571.867735746555,19.676416654674753,0
6.566315159949776,1638.1130265454638,34.696145292085916,0
8.438356797110265,741.7129042893982,6.9269391253795565,0
7.367618325766195,2599.2162004944416,28.848950684833778,1
8.21374592981499,1994.6774448355272,22.26967709447174,1
6.091228554870623,4361.098573016551,16.144687265124503,0
8.101118821703654,1224.958334117061,11.92385477600077,1
6.388392103741561,4115.04206339689,6.799285970541648,0
6.862287395998428,3307.485741118022,6.272890226743685,0
7.642652290269326,783.5621768346607,33.103244950735714,0
6.447221662556391,4338.699825355812,14.857138226953907,0
6.06608201383441,3137.7459320059966,16.25029350358316,0
7.818051098288587,2949.0852390724635,13.997510125866187,1
6.479313621544635,4759.329737289414,21.736596621648925,0
6.426882879035361,4748.824432609023,11.17846543889279,0
8.8589384204098,1043.9501331832694,17.738816639467238,0
6.373064441965568,4666.465895161097,11.953904158632152,0
8.565185712959863,3488.2509656734187,20.198200405860156,0
6.05969730997241,5015.049364775291,31.444450182160782,0
6.187589588235531,4965.641510754019,28.51239929897513,0
6.304323552570531,2403.1178784689146,14.769773944880823,0
6.7114123249224376,4538.339534769712,28.923727257264964,0
8.381296222617582,884.6390832931809,14.707488447468286,1
8.577400215282127,3376.4069064863916,28.73014786004798,0
7.139489775362595,1747.1387127108196,25.83523415392508,1
6.084273746159664,4621.2328606702495,16.462118225186966,0
7.037449440125172,2281.745965833694,11.315987131744546,1
6.875572962027085,5578.434202643621,34.716437294364766,0
6.043655129634524,3416.1335288813166,20.23131983572292,0
6.996193306174022,4449.055915260747,34.838109768817475,0
7.840453515007114,1796.9082686093975,25.304889875164214,1
6.598429235818874,4638.449088849372,27.168102769144134,0
6.928625740527618,2940.881484077745,20.225304147642483,1
7.311577556312077,811.1556631016697,10.780227818605184,1
7.42319738571592,2967.1572047740647,32.49196719690464,0
7.502793809483773,1621.2906724926513,19.754919210427392,1
6.043032957542946,4589.137805087548,11.270740383739547,0
8.575223833667668,1971.729152409513,31.508312017057587,0
6.85776257544915,3335.9245114534783,30.09407198207153,0
6.01027791817336,3343.1578525570294,20.787818047288475,0
6.88991605096802,1663.6657989632745,8.472062030870823,0
6.213882148723109,1686.5889662702707,27.56564839634114,0
6.148344028102932,2595.5218629986384,20.102370474063363,0
6.007557644439061,881.3117101447275,29.401817503241066,0
6.17794687583525,2451.6736219507484,22.94327577647862,0
8.447191805514379,986.9893882030988,15.916561969829615,1
8.841246702746338,2198.875055364051,10.089445690591269,0
8.80808533074452,795.6153616996028,31.55470716967527,0
6.8903808095798995,3444.641278744205,26.95925386955991,0
6.776947692289462,4554.322958711575,27.781596743622796,0
6.016130099355792,3700.1097562920627,33.85698746464547,0
6.587890669070317,3126.0126910399317,8.927830771641117,0
7.761855718863803,1096.9947753424,5.514167301720947,0
8.697026049705922,596.3586874713878,31.405469986538485,0
6.106719982260621,4296.7509058862215,12.393644746507206,0
7.272045120458822,969.0318518514628,25.8133019194535,1
8.038282200850615,2995.555489032981,28.34034240666304,1
7.7275678972128565,2595.535004865153,21.066477650430336,1
6.0049698045926085,1703.930121448791,13.539868183380822,0
6.019075867196336,3431.980722572477,32.987925402948306,0
6.680011929883926,3523.901181347959,16.22112986431239,0
6.829663556953342,3535.269146904388,9.354689177208481,0
6.4114360635890915,3495.847993309782,32.21748028818982,0
6.704162939798779,3439.0670108576987,27.906126154240074,0
7.541117868815208,2393.924317202373,34.617742177405574,0
7.751963407040921,2037.4671083395278,11.864270962259567,1
6.599802885581214,1322.0205492608363,34.52166232943525,0
6.962145468363408,3017.438421571343,19.476937636213464,0
6.859617267506758,1127.7715576896014,34.18512111095632,0
7.535494059361757,2032.1393492299844,5.9008608930799245,0
6.272257406305991,4028.4651381474805,31.47460766692688,0
6.726625928585209,1445.1732384466377,13.863137079866725,1
7.070251073729339,3079.3371958818866,34.814135428265985,0
6.251734374900776,5492.072152189199,33.767305532422526,0
7.606564086322291,741.8734451745818,34.361066509887735,0
6.898439642940799,4474.498621901194,6.155382993296962,0
6.1905699664467315,3788.2136435910274,16.966186531444745,0
6.608457217178842,3610.4895224746847,31.691334907464125,0
6.3194898863302775,5195.864436578432,29.590627036074217,0
6.48555007920612,3903.1335060215224,15.353723492953332,0
6.944805832680511,4475.650621357632,13.405017294993025,0
6.978410308450337,3107.101407961021,9.12027655752874,0
6.203534964539635,4618.992512635481,13.692817772827963,0
6.0385412892850425,2690.638718609703,11.743781009760607,0
8.513536227455035,2490.449741268675,13.512278629474618,0
6.90974332026232,747.0284459951469,27.080243953060222,1
6.802342649532885,3861.0236866231376,6.962219434956596,0
6.469746345605911,4434.386725463326,19.346061084114986,0
6.17064270956166,5126.142474956178,30.006276334405516,0
6.024437137479382,839.2160818178269,24.597241731316554,0
6.140245484264455,3202.571198490884,11.443438799178786,0
8.447979951698592,3435.989695264435,10.143582030999205,0
6.3234785117257175,3711.8134543162837,31.056695110937472,0
6.82361349235251,2448.569605391249,28.27944310613223,1
6.845098004537812,3216.4129920397113,19.529057337338344,0
6.597380144039229,2019.5173587128852,6.81732306440956,0
6.033441365953384,4963.9073824927955,18.25509767371949,0
6.696684683207661,2221.3520002193245,13.054969970724455,1
8.660838090907923,2328.5947739245385,23.708590723431044,0
7.8846613891079365,3492.140778002544,23.1101100579405,0
6.191014118785161,4005.148733743099,26.11298255014986,0
7.272258189758213,2896.8280657554074,5.833300413828548,0
7.273974735334571,2947.9374149422983,10.292190760649458,1
7.744597443401916,979.5112793858651,24.453322876645437,1
6.750057118801471,3465.192832504829,23.541420069292485,0
8.889720506436621,2021.2068655442752,25.627774136907526,0
6.849180892260912,3684.4189007199034,24.315709961765155,0
6.437096043095385,3483.9900472097506,12.039653386474749,0
6.065958475028909,4567.27019029939,17.29361777806647,0
8.69504129372999,2394.710843565629,20.689560650566722,0
6.401044041962583,3927.7408140565726,30.728806095926558,0
6.19982616771587,5101.749610715281,32.933322649394654,0
8.078718901403477,1737.1425257909877,34.422110465767936,0
6.93227039463539,2824.553539827476,34.748399059926676,0
6.275165375681153,4201.15939454292,12.894970296518444,0
8.213694039178295,2653.541121663045,33.48691162614774,0
6.59330311037386,1977.6541024433852,8.184537735534136,0
6.3679150070732815,2884.5198928135496,5.748676473838723,0
6.910160896900053,4537.0079913981945,29.56097661573905,0
6.645063435611116,3053.3950384768705,14.331076923881552,0
6.617295107940472,4901.777891593814,23.913625944229445,0
7.246897030616864,760.3613893138985,22.797889203014844,1
6.9136473813918515,2274.781161414008,29.278746725727494,1
6.810601909433849,3967.067710131517,28.01106486561933,0
7.665336365924275,2498.0727096253313,26.918985067767306,1
6.088002840092697,4250.128769187113,15.587540152997976,0
6.446902559254755,3246.2327895876424,29.279661398203437,0
6.4778355011459405,4726.431759032515,13.168052199121155,0
6.909196354787182,2200.5664831101662,22.177027406300823,1
8.754806148734831,2692.1221510753553,10.735942349806805,0
6.930676378203015,3372.9687977873855,34.58706836463108,0
6.687269606692001,4654.811657796203,14.850379943160224,0
6.9141349566719885,4668.948921985753,30.272439329018532,0
6.280951709437954,3345.6528687318905,6.427330680372943,0
6.697666568772561,5338.045624488512,28.879803595273792,0
7.579884842301624,1984.0733229189352,32.60059219896151,0
6.660745247330325,3077.3742429304393,27.50544248143784,0
8.570019507546313,568.3202227960132,33.26762914354346,0
6.316951900459964,3193.4122321918994,16.437499209492636,0
8.033213651728897,1707.2752282384808,31.844041476228945,0
6.2893862675366226,3447.066562719526,7.908348043349047,0
8.270818762739133,1262.0838596551944,12.043241608413293,1
6.045485903965751,4304.624531669915,11.932906456269887,0
8.701866281855327,1493.0269371804777,31.576123965910526,0
6.70879232985151,3820.7991792687103,19.359072816904792,0
6.937576391763969,4667.082882753581,7.860155359191829,0
6.013078886751716,4274.527917144915,28.37468201653757,0
6.089528226542656,4517.978414120789,5.409547669462192,0
6.320691126813214,5132.477751952469,33.82289800891236,0
7.110960590741968,3071.7847028034876,34.2070372954844,0
6.593122137447207,2760.438925814965,27.61213424681226,1
8.988924320511789,1770.6363717585987,14.368249370790265,0
6.626196788155812,2512.5256621759527,33.64215875872047,0
6.8635515626668875,778.8323560923814,20.616444850465356,1
6.761376541174168,4339.649277655323,18.261228232747563,0
6.785936853167446,4777.968129566773,17.150829050313746,0
6.01771756895622,4533.442910175181,27.11538881955909,0
6.984118422265489,4811.303207118115,5.821522997339849,0
6.680211316722877,4238.2563224914575,8.938137000283527,0
8.868490875776605,1947.26786943338,18.477283162509174,0
6.746538202569035,1421.2740777257663,29.55787335591459,1
6.7712444226821,3452.223375470067,24.512542462409073,0
7.690690740823655,791.6523058789685,21.52975903039837,1
8.114570814286745,1738.8452443184658,20.223300240491156,1
8.569300732311543,1217.5890067892205,17.253152203947224,0
6.684709035503452,3044.4980633018085,30.499657368371285,0
6.676670139309143,3891.1285858029532,19.400873822435557,0
7.629068308795482,1088.6577913288236,10.584804125405734,1
6.693789427924879,3842.3161608253686,11.139692729679755,0
6.590173533405835,2766.3357115416075,13.97775454065618,1
6.328710445613447,2534.320650143731,20.399355610544706,0
7.050889885092902,658.4439500659596,17.39054305075512,1
6.311300974319275,2622.7560450302726,20.596161434894107,0
6.657758590035113,4690.651345703855,7.784751377600811,0
7.299952191823433,1918.2689592798197,20.804262956313423,1
6.014918736931432,4963.102748668443,26.787969224983286,0
7.010253548350434,3323.332443004141,34.4468193134167,0
6.2472028630248815,3723.911930212997,8.151162755158207,0
6.170589144970274,3941.872526943495,32.41130730252136,0
6.205490234565786,5171.631880065272,28.097577765912604,0
7.980412913829326,2433.772087611243,14.313356443899202,1
6.642160681876055,3812.2847063485983,26.95538369142983,0
6.505371203688961,4090.7573954712584,21.8400748292608,0
6.1294770846526365,3943.9040695301537,14.795891628386764,0
7.858904992727826,1660.282384850483,12.742984325620885,1
6.611757059737612,3114.8069685154496,18.50530569899379,0
6.512323956538968,3550.4455193228814,33.8682487196927,0
7.194853051710716,1371.0693680641434,19.747487055634117,1
6.918846674430287,3070.7966619434806,5.81518586835596,0
8.760304636513236,2250.569249099128,15.038209278221656,0
6.194011680321947,2414.312613006924,23.95982497255091,0
6.433429649970561,3927.0483370679563,29.83074432642914,0
6.770691583832588,4645.1150617896365,22.299717622665316,0
7.291701120923742,2842.5329068103297,31.933024901605148,0
7.737894488194105,3447.117458528092,26.30051224602092,0
8.941344767405102,2019.8004826730096,24.53930224826559,0
6.079115230644765,3296.0316921281287,32.554528599462614,0
6.725753364078772,3741.3091309936044,22.691639231920007,0
6.75931756120261,4641.40255453198,12.320995042895053,0
7.244149196904642,1701.4513754532854,7.203566739177518,0
8.031247891017031,2412.892813834209,19.176388123563065,1
6.321097975481291,4274.398804122011,5.041335607789388,0
6.667686434474842,4723.841505377733,10.48349948380022,0
8.23405386613494,1989.553018312568,30.272353552788925,0
6.922265620200342,3101.362228880778,5.435096488246774,0
7.272453523387176,2811.9652884783895,22.57592594311956,1
6.198314473612128,673.2083851577147,15.862191314990909,0
6.865424593226824,2332.880654566565,12.237601335974421,1
6.337312338668571,991.9905954598204,33.913940186646045,0
8.955675814762712,3079.546649930054,10.107553404265346,0
6.097347504692031,3612.74099063115,34.959841400167974,0
6.261971148126904,3737.358888200347,31.923715505078047,0
6.930551769869957,1684.793606183446,11.49578274759076,1
6.415196449574848,844.0728074186404,10.106013753654743,0
6.477982600397707,2500.269189033097,29.700809907327827,0
7.741135225562568,576.1693435801819,32.03092735239972,0
6.696310738275228,3733.2957334510997,6.428238663575888,0
6.572243284417107,3452.769719686997,12.856354358648385,0
6.8257665820561355,1273.8856145312784,22.456957736786833,1
8.01132977183894,2403.3099301979955,25.82730477626881,1
6.2796588477311825,3607.927512600373,25.799453842650813,0
7.6950777966688015,2041.9690456842525,19.730823553923635,1
6.694402257580205,2462.714207371868,28.515281056172128,1
7.302658037197992,1348.8700961233365,27.698664100456483,1
6.9026268086052935,3941.127935645379,28.205695766000144,0
6.267607979273343,4403.015400206929,9.626245103954629,0
6.0403393983759806,3672.902767933191,23.324562912906032,0
6.0219147269102224,3365.547330698476,15.421577275340061,0
8.41040791868613,1981.3040339856116,28.14094538006879,1
7.756659425693849,2282.4696747388234,5.894449748422932,0
6.5199467078976925,2661.9465968572513,15.679486547755058,1
6.474577205360383,3618.9717500083148,11.348606659728862,0
6.0600681749707155,2324.1667201069454,9.859172975711909,0
6.8559628235347665,4747.718779830507,16.199888116102194,0
6.080635939773009,2380.848806052105,19.189657548203698,0
6.049804671682348,1741.9158102294268,26.80780281417654,0
6.054979869485611,4567.075611346379,7.927557442668785,0
6.282492247960799,2740.639262041571,29.828007102743577,0
6.4901724595114105,3360.791486667449,13.238305308508034,0
6.351669122064665,4015.2735203716625,16.376848450732908,0
6.092240081124108,2743.54442618387,17.947224573594482,0
6.984308893943405,4177.629850621535,6.424603492174227,0
6.669852607860374,5190.585735036187,27.829678415041016,0
7.713789630943685,2943.8019772820126,33.52156171462675,0
8.46352784863825,2296.777907526104,20.099520003178455,1
6.792938779700383,931.2964066433776,18.976847139527457,1
7.592687349740506,1958.7267839386855,27.702817847126536,1
6.285403494083159,4060.6205795677242,6.236416082344359,0
6.2985520479239945,4676.75658641255,27.879557170054678,0
7.651639057885813,1823.6261776237673,8.048981177641066,0
7.278718119055647,2193.0464675290546,17.866397417581613,1
6.287751964714398,3764.2421618756853,27.872681400485373,0
8.577404278318845,2260.195921258376,23.976525278781043,0
6.990081342809694,3753.801695867185,20.048930437166195,0
7.015462544420043,2266.403288449744,25.796201606835798,1
7.481948047997391,2300.6569265333833,17.246584351116415,1
6.3967670518556154,1575.375614741943,8.401185721480367,0
8.189464093462778,3065.630258187954,28.263006693447846,0
6.998814840788585,4653.921118364527,19.461325182338243,0
7.795093233166477,1206.4543585719525,26.475156144637694,1
6.371888100860809,4474.344572282255,15.218253279720008,0
6.203992932277076,4187.694524470072,17.996147136241152,0
8.118972333175707,921.352578598211,7.2067698646919265,0
6.835680361649047,3472.6213728251864,5.599243528176878,0
6.510929720797392,3058.122615169285,12.295505459330144,0
8.323373637322879,3346.5968268849256,34.966669763067976,0
8.557598775094833,3278.1145650367334,33.88904079960678,0
6.815334561399625,3403.708358695082,21.735357976398628,0
8.310694286723809,3296.9610722864163,34.143087035409664,0
6.457994282341517,3897.598881691805,15.572816549860569,0
6.729123815396788,1276.4173874359703,23.70352340674043,1
8.051130333945336,1135.6957046926752,30.986644688474794,0
8.502855575563732,1383.2407875871884,25.082245837165004,0
6.502772340113321,3352.1757369885468,33.12079040358221,0
8.417439296366707,1604.3722401332586,21.524346955870897,1
6.231563397443314,4131.180772904345,29.323336213842577,0
6.772868435988281,4114.916992374108,15.465001598082296,0
8.017105969971723,2798.3774340713953,34.65702285689192,0
8.511019789220915,1323.195595687695,33.954407938799875,0
6.485557519560684,4915.639003067047,16.713643522308566,0
6.015716953030048,3243.8349139439642,20.845429396797464,0
6.763857767074706,2331.5418172718682,29.466057258688323,1
6.707421098877435,4574.56687528851,5.220254308839839,0
6.87569481034756,3734.2318804849715,14.104624813057992,0
6.23206791780367,4051.751407352995,17.915572909743062,0
6.096096607847965,3928.0667165818572,8.937417100620225,0
6.8723961429926765,3546.9159712557325,25.401304839908168,0
6.737701684233661,4361.259126053919,9.308035105176113,0
6.260353220389488,5031.738526615488,26.144122003898136,0
6.095442570957637,1887.5353365690055,5.317064843210849,0
6.4126991693224245,4238.605785367585,8.078839238265687,0
6.407467060536952,3604.810563688924,14.340458535559822,0
6.622928865174905,3213.4635441698497,11.440003736168531,0
6.578396098914112,4680.6243569210465,28.99129369481259,0
7.874396889764499,2295.830562294852,24.54252939997705,1
6.179641875451734,4570.507823644814,19.217294192410986,0
6.927475826100888,2860.6652576127976,11.030909536250627,1
6.818471544993775,2009.016531826643,7.355215334870668,0
6.203482511621896,1564.717458955464,29.269022514985522,0
6.844331544022683,4525.629306247441,23.005157839922873,0
6.313037381240143,5211.349432046273,28.77679910347871,0
7.898474942719148,2860.528160934187,33.44028157673059,0
7.043915537871983,2797.7957861245914,8.503296639036684,0
6.35003077005858,5053.17886489697,32.65726697109023,0
7.139838104055119,3415.7915352442283,31.60202428382889,0
6.507441133321995,2543.0270798002193,8.301042618420169,0
7.743303277808425,712.916428889642,6.2573190247643975,0
7.354425162467783,1917.6755484513571,27.42476041053916,1
8.196403363640572,1204.7013013602195,22.31537268346168,1
6.824237192729372,3399.437691388889,34.517290372263815,0
6.174834278065162,4219.057551457304,17.258802814564373,0
6.7871881339872795,3405.4569201492204,13.633670613105078,0
6.652454261608821,3312.138738017069,23.66018971499312,0
6.546274763764511,4365.93912470706,20.821261623300515,0
6.647421174035241,3214.6887284100094,6.853986542451756,0
7.985581388636655,1922.3043463680588,11.533715319127984,1
6.257772773340896,4122.1614707900735,27.36570296797892,0
6.643694261876963,4280.457991359227,31.28966861999664,0
6.525616403241205,1980.0111740101465,30.713706656419156,0
6.732411156123414,5268.374742499646,28.999560069084165,0
7.6650713099819185,993.6683875972764,23.39530573688546,1
6.528960767025187,4958.260056907,33.94460035528445,0
6.800045383355519,4220.781153454676,13.891196696635806,0
8.918813555889487,2032.5066141427292,11.38795391499496,0
7.210192198753897,1849.3353255323618,8.817701550439507,0
7.468859680234613,3268.3118455997337,10.028590873902365,0
7.067547422794339,848.4313033420482,29.575554864553922,1
7.362931138445229,2425.6494939407426,28.48487427104347,1
8.509839323820012,1666.8590879732164,19.499146968579108,0
6.018704353734409,4151.600345601722,18.886741406754187,0
6.049065623541857,3151.51340587406,20.711997466717367,0
7.342750931021891,966.1469120898382,34.80822471614009,0
8.681555162638261,1889.9024225290896,20.041630497874614,0
6.98187172848732,3436.067728887238,18.247309443511764,0
7.663851244945386,2087.8736544673757,15.481632373049596,1
7.5228737627538,804.4209409349573,14.636884802674556,1
7.737201186114621,1794.9634460629998,20.276811941930468,1
6.478091712215073,4340.835419140343,8.405847157363494,0
6.9135933430832175,4759.264400264882,23.83685193963694,0
8.230234313554256,2257.3723993992735,8.796030496813604,0
6.982799404381943,2176.8226891650215,25.846581032455003,1
6.587673530500699,3107.877411793561,29.002773532336924,0
8.759727342312493,2221.395824935675,29.410307578095654,0
