pH,Nitrate,Sulfate,Total_Dissolved_Solids,Bacterial_Count,Hardness,Temperature,Suitability
6.575134207578585,13.133512640937806,217.01358063307322,2889.7099603203956,439,216.16740052130095,24.436159201675988,Suitable
6.563850356109339,16.082546907819008,162.87986670056617,977.7763918562247,385,398.7795503185941,18.103619589235738,Suitable
7.1380503727045035,1.1620539908100636,18.11172194863972,1177.4806692200546,365,487.3499259353449,22.218876279269352,Suitable
8.469123909340144,4.010919141248248,216.75787403061213,1736.0262257171803,419,14.697222878253646,18.955151698490152,Suitable
7.630308113826095,31.214805669644708,99.76148653427776,2573.9587617681173,260,162.59503211234744,22.734731256866006,Suitable
6.221388960558103,10.330895712401567,146.1676751106472,2064.6235975997865,275,493.31506147942343,24.651186964360456,Suitable
6.280760861028048,0.2584014844982385,159.4963014483244,1545.525511001195,219,114.03988597446624,17.120448399082267,Suitable
7.4459672925160225,27.416066655980586,19.85484224724665,256.9747487892916,352,297.87536409447836,19.011879140389826,Suitable
7.451187516791687,8.876739410776846,240.4164339887033,1904.8801367730994,302,100.46684432952824,20.358276844730813,Suitable
8.183341654309618,16.176421135210962,196.56898918927362,1723.7621469532999,315,425.7124788725479,17.085105143573358,Suitable
8.32648803660979,11.636639788547608,204.3624271227979,1141.8698804297403,215,266.2405962797131,22.214220673287315,Suitable
7.515927361083439,13.919802461752983,224.5654068231765,2487.9972154238512,435,251.2830382317212,18.98663027772313,Suitable
7.6020657867255155,21.60381825095996,154.8969887244574,1950.6032771944601,466,193.23042057957358,20.644410906788824,Suitable
6.191042148595129,27.936771393471638,232.57972120945593,759.1752984023536,231,230.7387323123671,21.372014768082806,Suitable
6.1802108399966835,7.12567277652586,3.0271188087218626,2869.5041948984403,276,193.79761574138476,19.61946936670956,Suitable
6.971631996574618,16.36838014653015,68.44782687852663,2784.952598545731,171,98.73524492996866,23.869249002092694,Suitable
7.614527031638016,28.590678923916013,203.9867347421543,2584.109989090308,496,129.21581014590905,20.440165791827518,Suitable
7.590176909324563,22.106337145372844,244.59931970014898,2244.5757179369925,237,388.2237232498623,21.561618376810713,Suitable
7.713245040289683,9.18708877100447,241.28243553174914,1465.1823901948187,406,420.3515140056,22.328015447662505,Suitable
8.104833916979523,18.610141784627732,200.6608274489276,1374.560660213678,260,353.0095038320123,21.311706459567063,Suitable
6.111487270932404,3.6287622613502157,68.92996327388806,826.8370160368362,269,124.77309992475305,17.71949726128631,Suitable
7.211740717825117,16.577454016327575,236.4245367500706,2549.9261144419856,65,48.78125511964987,23.619869084042723,Suitable
6.69110422645849,31.234910188551357,160.6686644181059,587.5224377607566,237,266.51443362307,16.57954822835348,Suitable
7.068724219801538,16.223340578247935,3.15187999393976,1679.2670509151478,352,14.682079551196159,23.22958446221486,Suitable
6.524382369209203,37.90271262190974,243.3643474940433,1010.5215055833098,264,409.53175693082807,20.407937549855443,Suitable
6.599685281889862,14.19719897609939,86.98535289554165,1351.052936716238,313,306.8887094078495,19.355054543981595,Suitable
8.479356542919597,7.267087161001628,19.269502987865174,1021.1402780000248,441,256.3273765725265,18.053106766967314,Suitable
8.06133702021758,7.424087298838645,56.58787358537148,2190.7384412704378,40,24.071417989176723,24.02894995191987,Suitable
8.095380458879811,28.529033835731642,107.29564834908922,803.3300264650026,493,427.8480469187697,20.214456890435894,Suitable
7.1610830905638565,13.752377481701538,85.20392494746164,494.4740260402861,405,303.54478935937703,21.31307553091989,Suitable
8.426915516186957,26.26756425986517,67.89219118775996,1418.6913984327145,360,253.13302974760137,21.341040313763315,Suitable
7.054570446347078,41.102107526554576,226.90275063913873,2142.097933400569,267,337.3039264581081,17.9672764110409,Suitable
6.347178315991292,11.573760667870536,38.58039132076985,515.5454439812836,453,60.27920820184512,24.024533072858418,Suitable
7.442999716836377,4.373907230894735,30.750823780936408,1675.927189351276,222,233.30389234860795,23.167232025585445,Suitable
6.1684613869638065,38.73925856686593,212.9603092184869,1211.6935925103712,428,137.69058712770925,18.063134987782128,Suitable
7.720685589450593,14.055296757836079,121.39742491484945,82.61015960839646,442,265.9563532621317,16.357890470639372,Suitable
7.146307522204727,28.924477197265453,225.02079575412017,348.41688060157685,169,187.40178389089817,19.740064284831558,Suitable
6.963779761842305,34.03871042545057,135.3519018368963,462.4351295354613,304,266.12876557448806,16.683369559191302,Suitable
6.856119947086784,27.024769213078326,241.60434646660184,1673.1264787501318,498,82.62102522130161,20.829844261646024,Suitable
7.4718288053282995,37.53299079196019,71.44588888146755,609.6692732582618,215,220.61185682766327,21.05755303139057,Suitable
7.6004957788990595,29.84349123618767,60.09559717487095,935.6972400128413,322,224.1595276847111,20.10432489004232,Suitable
8.39362004759524,0.88632851134689,249.45521392049454,2030.4638965721867,112,44.906077141387,15.023175479048138,Suitable
6.110404840444578,34.17824047367617,158.22658266960855,207.08862266354888,140,376.7139611284845,22.689227821076408,Suitable
8.105186093496448,24.22312178245669,119.56497104880587,435.58953865398087,473,201.43664131631854,17.95290494047943,Suitable
7.619543614976321,12.292067846538757,222.16477006634966,1509.251852339509,445,226.97342405417854,23.214319916425932,Suitable
7.2778228480930744,4.6851908527603126,69.04238945522486,2120.9294623671485,342,291.6332589065227,19.66967999963611,Suitable
8.106779755401387,31.334791758514314,197.2331179440018,2675.616434432204,140,211.19226109215293,18.773136614063237,Suitable
7.759642729085828,0.43632696503090873,41.738272186799676,2139.138151902956,12,91.40361832845024,17.784394082504345,Suitable
7.612081510055784,39.51309076115032,178.30172082065442,597.6458246821593,355,42.67066824216242,15.430069518669395,Suitable
6.94773512167984,33.73455467690927,4.831907729400259,373.10519700153066,137,15.710910755636466,22.36200425060762,Suitable
7.693855668647383,31.18638579168832,193.49784453819063,2318.764445628345,103,65.75913345818896,23.571295598562823,Suitable
7.43838850812889,7.638494499145598,95.64508089265885,1103.2009524153298,420,132.79141647930302,15.17552363366629,Suitable
7.366442855080737,43.28160022094693,10.97498566075128,497.2493394604678,92,240.66668826783243,23.976746726779567,Suitable
7.822153605674867,9.539927731321063,107.17550524660841,87.5092909357934,450,447.32139878881725,15.004427814372079,Suitable
8.253457741604837,15.380702464160779,247.52159401687052,2864.5409791154043,128,22.45564949780793,22.610079234953922,Suitable
8.114623876149919,40.09417624730467,190.77709090032707,2469.4824921265777,83,248.7699260730511,17.04680109057284,Suitable
6.374003623817381,38.06896811608658,103.61742888483583,2261.4891017076557,31,83.66065200053019,22.80631717425557,Suitable
8.126179036902094,34.46040844475596,7.714476077018112,155.68589855523263,72,172.67097612244393,18.356104542698425,Suitable
7.713609708054754,33.2456157148712,14.146414036678905,1121.7631410384408,451,491.02476850798126,22.8486182295888,Suitable
7.83371686623026,11.619095652544598,195.24897340374787,2355.806434548045,476,50.686448776579574,17.778527760897123,Suitable
6.994030946382177,26.42762631586393,51.33323467669995,1449.1190926766699,207,315.3502355793925,20.496062685307567,Suitable
7.724447123120303,14.394191357223086,148.83991531465102,516.3318084683331,494,475.711610422783,17.972907903073335,Suitable
8.347642739917967,0.6682129223887778,193.0752537913357,1875.6143085913268,413,340.05594272348634,19.08151690866698,Suitable
6.228478715829441,19.92703364668008,219.3675116636205,2216.169452179699,46,14.752027572602966,18.559710324883945,Suitable
7.926856327263879,42.74956503567592,51.55435127103497,2399.156291894584,294,134.42675719109675,18.68448919916579,Suitable
6.398730656353396,16.046261427122644,17.62298641078616,556.940114703729,20,373.388319766859,22.205655486444062,Suitable
7.338884537199181,35.68859751711102,88.44728968410901,2485.666793718244,152,414.0584145031714,17.160601162447662,Suitable
7.519381707739131,24.535231416621105,14.433039806279302,1173.098607382196,146,167.8369165195298,22.49390452801159,Suitable
6.508591187840228,12.73864160003393,71.37719502962788,1594.7321903249795,412,91.72109820171725,23.549740195614746,Suitable
7.620795018630239,7.410542257486707,93.86723211662509,2411.4436355803405,334,115.7742179825244,24.425459396769053,Suitable
6.036570647194189,20.72422997688783,178.30896702083422,1159.8605179015026,91,97.48759995014461,23.904095172193287,Suitable
7.39334292393252,3.897932066113041,166.71184782641453,969.0820372622816,55,100.53257602497257,20.14201040009339,Suitable
7.840572206321376,43.641959872959305,166.6929774459743,282.9822788731309,263,124.50436805454495,20.767023988577563,Suitable
7.851411808148775,9.490844126734622,148.5206951424281,2107.9206175746867,28,211.66757207659876,15.845653780972379,Suitable
7.708634443518772,37.544110966791266,200.018358019217,2653.749878763563,72,498.6189499518013,15.300260053293929,Suitable
6.963993981283333,7.103488904400212,52.69827538750715,688.097331113017,275,27.611260371514234,24.423834540022767,Suitable
8.009512226208688,13.714848815274316,145.17477113857126,1516.5262811695918,237,155.84491425752074,15.031409060481222,Suitable
6.498114886020785,4.496144159155113,31.58912032862765,1687.665603819142,31,444.75965552188154,18.714672626243768,Suitable
7.90723333888591,4.545250043579596,161.65011098716548,680.2235532208338,142,455.30285860721085,20.098540095504575,Suitable
7.253189111564323,5.024300982298213,8.727888164055953,1653.4798857491162,307,464.1917528181537,24.963982936790554,Suitable
7.520798750019429,28.104975016688915,43.374012588755505,1139.2545687579525,231,99.92063564096976,15.555250328091505,Suitable
7.046455713828722,29.251642547625202,83.05139273683041,881.3277185231723,103,466.6025438796531,17.654964074290724,Suitable
6.154521151723056,9.236052811137851,40.69774730155734,1785.6385023806242,471,170.71263480214915,19.487788039946146,Suitable
8.283081701053641,18.939341788484608,1.2566381524507786,180.28923113451046,72,375.5885684770214,22.538680827099128,Suitable
8.162406512788005,24.945820429323227,179.2801421180484,2568.3974970412305,433,447.78142406591934,24.09175264053586,Suitable
7.1448224860850695,22.65216260361057,153.49257658130816,758.5743547503336,190,344.3812704056827,23.977435665097254,Suitable
7.044167489542486,11.635848516449588,153.1989588841276,2815.4464746424637,418,38.401524157210766,18.546662049850827,Suitable
7.376658448602129,40.320775613325225,208.41100261879308,2444.013014129968,316,219.08835833317764,23.992603589246897,Suitable
6.988148288577895,18.177886721736193,39.20317632920142,2481.9064492117377,189,78.1418547748881,17.200886768713865,Suitable
6.210319155648457,39.310390755940105,25.061390930719156,49.77744189779365,333,79.81245071608362,18.356232729779116,Suitable
6.521470919352627,29.639200687528344,227.7006677424533,1642.2445211391776,280,134.08718387245665,18.61074726341037,Suitable
7.028259930165579,24.05315851801487,168.09596082292592,2478.1940536448565,8,272.79106089603323,16.0559154597664,Suitable
8.481454488719407,15.620150793059928,247.10524849087025,2931.839797699342,477,175.90250320517626,22.616758762136627,Suitable
8.479906868096608,29.40674621767778,52.57963907144841,2296.090091574122,385,301.2349153517275,20.11638582519014,Suitable
6.152517857513487,28.783129885160584,23.317861694542476,2891.4694826354207,194,162.164688675759,21.764837495206045,Suitable
7.62606312205966,21.233397428689127,30.501853394222262,2104.14985667907,282,367.0756295208231,18.413186459500523,Suitable
8.228000182659006,1.3634023905821469,80.6816431816596,1663.0700436491072,109,6.44873489476272,20.402994067614998,Suitable
6.788098586623627,13.320992413662868,158.09906411637715,384.97758656629355,474,59.78099887602822,20.726428531155847,Suitable
8.464513302125514,0.01865281706631139,153.49486406834845,1849.28453211561,245,324.11673440392303,15.614462901307874,Suitable
7.835914191230546,20.883093549458998,14.641326321133462,1657.098413451703,477,181.8226794597248,15.985942302419364,Suitable
6.990781563745552,29.632580189980008,35.86736425450501,454.336565806072,186,185.77325565993718,21.14400007431324,Suitable
6.462095994867562,5.958709735314372,151.08982992869278,2291.0768080509615,479,418.61860911090906,20.429981326052694,Suitable
7.186087234051838,0.7334150836180275,6.452348215795434,1659.8719188690002,15,283.0092124439105,23.78033512844457,Suitable
6.788409358165294,39.31471294940152,59.230998474180865,290.89701289627425,117,308.7645575311558,17.077834209616913,Suitable
7.045973833445833,35.781124933559305,148.44515798586306,1726.7802859202461,224,327.95165654919975,16.988140609374028,Suitable
6.787526267958562,22.460244007488484,17.28839192962531,2482.49622490702,434,177.41592777158132,22.802126485356336,Suitable
7.470234094013618,31.607768384326405,156.74210863217914,2425.1846469120687,24,374.92996564413437,24.13041466889856,Suitable
7.430307409305516,18.078515056237954,67.19940375754955,595.9337306922173,438,192.36628825372247,19.359951805705858,Suitable
7.295193745100862,21.399467869831355,70.82110087314433,1200.9385085189822,328,302.4197146812906,18.874512959225388,Suitable
8.158699737282033,30.880227534961534,73.38369811466511,797.993079277974,142,76.89185275660809,23.861712940559933,Suitable
6.551627649054371,13.812529314024724,214.77793941172914,1500.1747775732601,267,178.28566297540954,24.11725876912776,Suitable
8.336359701788789,30.338554362913317,195.47272824922243,2297.575931654226,88,75.94308616831513,18.285581498857987,Suitable
8.11531052632558,18.28133885392259,239.07297037834033,1130.0293212883873,466,393.9850667954658,24.032481050951304,Suitable
6.820400180884019,5.377231166198337,167.33924606018707,693.8397849478664,382,59.97647086548491,18.120640446520206,Suitable
8.39868045738853,21.77125129781515,22.038039534161115,583.6050995054522,122,418.22109623493486,20.48909631640072,Suitable
7.269394595471422,13.83715947205566,245.68488522759648,749.918672606489,208,225.6333070365572,23.691748574030875,Suitable
7.280982051830266,34.88319074586301,93.70623108749942,1863.9918724671218,283,117.24973883704686,22.49379016724156,Suitable
8.294602207733883,10.802895749157926,58.15915959669374,2250.7823822619466,471,19.47892317423211,18.918108946171717,Suitable
8.00600446112831,34.124444975772064,111.04585171959164,2026.7603207023164,425,438.7260633015844,22.73183501258758,Suitable
7.678969357347315,3.172249181603115,133.74166835236102,113.09317474455838,70,241.61603793771758,24.868959453882976,Suitable
7.886423403014342,24.860488461330633,134.59874482173942,2976.406918435748,51,431.4611967554945,17.670750074563323,Suitable
7.23239242913965,33.01559503156044,26.700176000590908,2860.208638146285,111,354.44955638665806,24.93783975378172,Suitable
6.2955560301811495,40.149761056487634,198.2821344907641,661.526361409944,96,19.905719722876913,17.739880994699718,Suitable
6.889894433676601,14.85067816436808,149.11676885338593,2443.1517620072445,125,120.91909770767656,19.25997519468428,Suitable
8.059994129699945,20.40876611557603,117.26018687953848,2402.816164624291,129,189.1122576216724,20.17293482152253,Suitable
7.524531903870292,24.080381607317324,96.70181051297,241.7424368595408,423,103.52854169151642,20.439731112849675,Suitable
6.748080010752651,43.08582753822707,78.04797094659699,2175.3334797999482,48,424.23588720313234,18.6325535167581,Suitable
7.114888862730254,2.002322973218762,15.626735377602701,1162.39939146527,199,374.48157543019926,18.56982429468664,Suitable
7.586860352760073,18.641980485397458,187.34235916123924,1637.0879064390776,89,298.21697731282995,19.846895169363073,Suitable
7.277426857612655,42.87642911146835,13.445491044344477,66.25753590353922,86,121.17684756838115,21.633107095040017,Suitable
8.138877808589681,41.829111109348595,77.3531987176111,2810.17366756047,237,34.220354621313064,23.97397318321586,Suitable
6.298452528345492,32.784283788581824,203.93634515653022,1791.9371349921355,50,95.86810869513323,20.554972801696316,Suitable
7.075866330930501,16.54997746636556,176.65103224855443,1606.04330418497,270,70.27356399777146,17.864737377445834,Suitable
8.130530978004185,4.093394437434538,12.415372864929719,1870.5575855224633,293,242.50899376202062,15.854030301627217,Suitable
6.578394105648522,40.424164210703914,248.31629910743663,2605.6710847483823,217,432.5355496876969,21.00792149339619,Suitable
7.7521642431097,28.520580268041407,157.69260504315517,1366.9486483196324,274,100.73196052676647,17.65208536996829,Suitable
7.343351242107953,19.195543899572577,179.8086047610367,814.651365532457,365,154.84585555259457,17.01794948252457,Suitable
8.4616361939771,20.909736458961426,32.588282510816384,610.6046216606892,188,492.9018297251524,23.386088875339624,Suitable
8.021426335368476,31.79046737732836,2.194302986982366,1146.3987264779635,255,442.61943935378264,15.867065675956402,Suitable
7.661848012277115,41.93346804192883,175.2743968410675,1232.194630473036,198,128.2065138494709,24.33977974144519,Suitable
6.023858382668067,7.530143359846974,93.96311629549481,2461.6339432379614,54,494.0620379773177,19.85230455765356,Suitable
6.6975207258694915,40.496858737618844,249.69823395391364,164.8989205194662,276,196.13352076177353,19.475518551060617,Suitable
7.508113556710074,22.72610535596623,135.9467675979367,2084.9103993644276,145,45.27973380046024,21.68003250743014,Suitable
8.167650455947369,24.399530235247223,241.68355688377702,2874.4143594134885,388,256.97772334535404,21.90123117682008,Suitable
7.841182936547682,5.165735711464103,12.32362319110411,1158.8631154366358,0,373.6487787799284,15.479138679133337,Suitable
7.240106815041457,0.7766642153968717,123.02300258752449,2959.462204715189,178,105.4849453099752,23.41622007542774,Suitable
7.230004323580207,31.023528374470477,45.44089944029855,1512.398525755315,440,26.359883167250576,19.461704378126967,Suitable
6.789171202910165,12.525123109620795,163.87749296152816,119.39138200695764,420,69.84618630146933,22.157359264107953,Suitable
6.473608582918507,40.114796949179755,236.94901650361427,1189.771723158989,92,8.7491069936943,15.490046449712736,Suitable
7.101847602710659,26.04031087879084,209.5999095230475,2146.8621509153572,220,337.6154187810188,17.05881988178321,Suitable
7.282088406087855,34.330096919574096,82.14265818307356,1806.7689071317718,313,309.14251050685994,22.814620887547093,Suitable
6.0479197188124445,43.198937146344086,8.252983975081813,2861.8102575792263,104,83.25177352475754,22.122202051771588,Suitable
6.439725708546655,23.538326189835757,123.59270276143953,2744.5048499906343,448,7.323563636243369,24.21143880180842,Suitable
8.440215060498929,22.228276663858527,52.026508649093195,2261.160529686389,242,116.43957307590752,16.567604286516392,Suitable
7.608572373793327,19.71829819680663,24.4025095272479,500.5457346167329,291,118.42473529827313,16.64934026852731,Suitable
6.5443717620850546,7.830167047955749,143.35795633891527,295.0347647706394,31,470.37542961723057,16.747812848749337,Suitable
6.406403014828538,34.952280116939804,78.93028244262216,2374.0887573686578,334,187.6606728865069,21.267533485423314,Suitable
7.829681843216252,17.396370590333866,90.30401474395295,1911.9064696140717,70,63.90592218019137,20.822374488025865,Suitable
6.7496856711101625,3.4403208453458234,158.73243252943595,2576.797047974183,197,398.19536130985443,20.954148016201085,Suitable
7.265111731029592,16.25110652974563,239.9364303654923,2554.744200051712,280,332.1696833028411,18.433777895745727,Suitable
6.755989350759806,5.080258968894224,117.07514786409628,2559.3845157307096,225,355.2109075062059,19.189236247929188,Suitable
7.293180424385776,8.421301117709834,246.14397409402827,1999.2219140847567,431,315.5585139461174,22.148984380772887,Suitable
7.074611674357889,30.6442336550243,240.55322752898616,2893.464675071563,120,358.7806913242679,22.76821367240281,Suitable
7.0278181956484485,23.43250656505268,4.912870686711951,2638.1791704215866,191,351.20268293310096,17.994577239342547,Suitable
7.540726870885361,4.486055762771701,155.6367476155704,926.7531685312982,392,311.8718630437978,16.340248943189916,Suitable
8.420522102157264,14.785243786238379,235.2190668736772,548.6791592060059,346,74.95462662356984,20.375811380515145,Suitable
7.753408900776104,1.4372951777777643,12.378157425573383,1798.0757614074082,57,6.640601729290041,20.420152984797262,Suitable
7.911420659398576,7.907602097664812,111.87572242487704,305.67526191465845,470,50.58280980655161,21.231378537478253,Suitable
8.005622948087785,38.510612298992044,104.47099915440242,133.527117828514,310,213.77092767985602,16.60860293485098,Suitable
8.37320292938996,30.50996868195266,42.214822341758826,1382.0183749649796,382,105.22983608826713,21.895830655332297,Suitable
8.193274340482589,29.036188536668096,20.502685302046906,895.4792942248898,20,482.7589591173832,18.773484772303117,Suitable
6.645567033149957,24.34670440667601,114.44115317603354,2278.5604461508324,65,38.311200996101356,21.640330331113176,Suitable
6.472464149927938,28.179735039649245,66.88175756208558,1557.6209238103804,419,40.969219519073064,16.95980184701762,Suitable
7.72981840816648,15.585153655144346,60.86065419135267,2526.5811926193437,312,477.53159356311824,21.10926387483478,Suitable
6.8430312260157145,40.2260413683542,12.806074101078313,1489.5462666918145,236,346.25700638059647,17.435283388995362,Suitable
8.329148124397548,10.483574720599131,66.98568752671197,1560.5838231716568,62,186.67658051591584,16.51410443936085,Suitable
6.8193680647403205,11.560561061151219,97.1577364017757,111.66511370798749,283,331.745172564355,23.362913131024598,Suitable
6.538657268189326,12.048182243846794,212.8842929744814,469.83844467794967,104,231.0196714197778,24.030278734928118,Suitable
7.811394772897046,31.1512299013986,195.7309035643931,1327.9645447812993,234,315.59403903003556,16.63616488742555,Suitable
6.203684744282355,19.33392336120522,237.68617830316794,1226.0986868128018,11,435.7442708786942,17.374860423622,Suitable
7.412381519131183,8.814224339079214,103.41638089580174,2250.482498863803,336,495.3213685860895,17.77891125987756,Suitable
6.145594577050688,26.22743218149849,109.01762005482816,470.7078724383603,209,193.62302410173749,22.844056656084,Suitable
7.501516572967956,6.2479761357820855,180.30611687472913,691.1852145436932,211,173.6442371528489,17.652285225026745,Suitable
6.959022600887896,42.43720260536347,178.67402225165554,1811.378271858354,137,352.99263302540925,17.382094354756163,Suitable
6.502938080722199,8.00634025289656,118.61329496113082,29.907704203555486,11,329.1997976885209,17.867668775578835,Suitable
7.39904213911181,27.934519093122656,87.2176041513226,2769.506135262538,343,391.42430899332874,23.455108108405604,Suitable
6.815265141596983,22.043788489261395,231.3220486982888,2603.8999260063933,362,444.136098255753,19.599419512939626,Suitable
7.464135838571998,0.8495578607209509,190.25149573738884,2139.0428755852226,474,276.98497493913743,15.016011875490289,Suitable
7.308215623250625,11.674790276879554,32.26628120726574,1610.577439507855,215,390.9662898941044,16.953589608486084,Suitable
7.030044347379141,13.839758596812457,166.44131006634183,1574.0169200568669,313,34.652253009374355,19.564134397124242,Suitable
7.52422265312392,25.58725408122128,101.76919484474506,2033.044623353095,270,397.0672808661362,19.945970527637588,Suitable
8.236868927078252,26.766843719429755,102.64967430956665,2695.7907317069103,137,94.77775426847023,23.922379155381066,Suitable
6.627980011511168,32.0567586016499,33.744621517910524,888.5302966769956,289,179.50038403963185,23.08357822498074,Suitable
6.325794970228228,34.562703703615895,201.92559226101426,739.0447417269056,23,415.31788234304463,20.713330049719286,Suitable
8.161007467985995,30.936856208001284,173.53291349405922,48.37393911664467,294,148.69666603099486,21.81724850412342,Suitable
6.031444531215488,15.396323866650386,176.33909254852955,730.9157080367488,463,145.59822749831207,22.72267556837506,Suitable
7.5728670849257975,37.02930664413178,56.5378999505296,2618.4907024599606,158,38.856209195862746,20.32360234861315,Suitable
7.832095843181039,33.63080944137498,82.15108486996067,854.7397576573075,111,96.4198044711228,16.911056226911448,Suitable
7.921910451802901,26.55875983073599,191.80834853980573,617.6619322997982,438,267.830030864056,23.544550831854032,Suitable
6.656275726207914,5.234717843131309,57.74482763201591,2405.7418585083797,498,188.58939589212176,24.03336006522705,Suitable
6.174226741825299,5.821751207533965,231.75104002535207,1945.3647425443046,109,86.37865914054366,18.793655982041866,Suitable
6.979995109722871,36.87029240039613,172.50645598516368,1161.549822467803,270,266.7772167767897,15.002410046851345,Suitable
6.60311084009507,20.823180860821445,62.62073668744087,2417.717527600324,166,303.33076488793387,22.091271914859373,Suitable
7.542211889912954,0.29117178337887406,2.3549639931113306,2426.378919578082,355,292.8891354655238,20.86767907844591,Suitable
6.050852704705444,20.5187142904807,121.7706360808945,2634.75740319704,388,151.33960518937732,19.677486753746635,Suitable
